subscription_id,customer_id,plan_id,start_date,end_date,status,billing_cycle,cancellation_reason
570,549,1,2023-11-24,2024-06-30,canceled,monthly,features
571,550,2,2023-06-30,,active,monthly,
572,551,1,2023-03-16,,active,monthly,
573,552,1,2024-02-11,,active,monthly,
574,553,4,2023-10-20,2024-06-30,canceled,yearly,competitor
575,554,1,2024-01-01,,active,monthly,
576,555,2,2024-04-29,,active,monthly,
577,556,1,2023-09-25,,active,monthly,
578,557,3,2023-05-31,,active,monthly,
579,558,1,2023-02-04,,active,monthly,
580,559,4,2024-06-08,2024-06-30,canceled,yearly,features
581,560,1,2023-11-18,,active,monthly,
582,561,4,2023-07-23,,active,yearly,
583,562,4,2023-04-19,,active,yearly,
584,563,2,2023-11-08,2023-12-08,canceled,monthly,competitor
585,564,4,2023-03-23,,active,yearly,
586,565,1,2023-08-09,,active,monthly,
587,566,2,2024-02-26,2024-06-30,canceled,monthly,price
588,567,1,2024-05-14,,active,monthly,
589,568,1,2024-03-17,,active,monthly,
590,569,4,2023-09-14,,active,yearly,
591,570,1,2023-08-24,2023-10-24,canceled,monthly,price
592,571,4,2024-04-15,,active,yearly,
593,572,3,2023-11-08,2024-01-08,canceled,monthly,price
594,573,2,2023-12-08,,active,monthly,
595,574,4,2023-03-20,,active,yearly,
596,575,1,2023-07-21,,active,monthly,
597,576,2,2023-11-19,2024-06-30,canceled,monthly,price
598,577,1,2024-03-11,,active,monthly,
599,578,1,2023-09-07,,active,monthly,
600,579,1,2023-03-25,2023-07-25,canceled,monthly,price
601,580,2,2024-02-11,,active,monthly,
602,581,3,2023-12-17,,active,monthly,
603,582,1,2024-06-08,,active,monthly,
604,583,2,2023-04-28,,active,monthly,
605,584,1,2024-01-02,,active,monthly,
606,585,4,2023-04-03,,active,yearly,
607,586,1,2023-04-06,2023-05-06,canceled,monthly,other
608,587,1,2023-11-07,,active,monthly,
609,588,2,2023-04-02,2023-11-02,canceled,monthly,competitor
610,589,2,2024-05-06,2024-06-30,canceled,monthly,competitor
611,590,4,2023-03-20,2023-09-20,canceled,yearly,other
612,590,2,2023-09-29,2024-03-29,canceled,monthly,features
613,591,1,2023-02-18,,active,monthly,
614,592,1,2023-08-17,2023-09-17,canceled,monthly,competitor
615,593,4,2023-09-16,,active,yearly,
616,594,4,2024-06-02,,active,yearly,
617,595,2,2023-11-04,,active,monthly,
618,596,3,2024-06-06,,active,monthly,
619,597,4,2023-09-28,2023-10-28,canceled,yearly,other
620,598,4,2023-07-12,,active,yearly,
621,599,2,2023-11-14,,active,monthly,
622,600,4,2023-07-27,2023-09-27,canceled,yearly,competitor
623,601,1,2023-04-06,2023-11-06,canceled,monthly,competitor
624,602,2,2024-04-13,,active,monthly,
625,603,2,2024-04-09,,active,monthly,
626,604,1,2023-08-07,,active,monthly,
627,605,1,2023-05-02,2023-06-02,canceled,monthly,price
628,605,3,2023-06-28,2023-07-28,canceled,monthly,other
629,606,1,2023-11-12,,active,monthly,
630,607,3,2024-06-11,,active,monthly,
631,608,1,2023-06-09,,active,monthly,
632,609,2,2024-01-19,2024-03-19,canceled,monthly,other
633,610,1,2023-01-13,,active,monthly,
634,611,4,2024-02-12,2024-06-30,canceled,yearly,features
635,612,4,2023-06-22,2023-08-22,canceled,yearly,price
636,613,4,2023-05-26,2023-10-26,canceled,yearly,price
637,614,2,2023-06-13,,active,monthly,
638,615,1,2023-03-04,,active,monthly,
639,616,1,2023-08-22,,active,monthly,
640,617,1,2023-08-08,,active,monthly,
641,618,4,2023-02-11,2024-02-11,canceled,yearly,features
642,619,4,2023-03-14,2023-08-14,canceled,yearly,competitor
643,620,4,2024-04-14,,active,yearly,
644,621,2,2023-10-03,,active,monthly,
645,622,1,2023-05-09,,active,monthly,
646,623,4,2023-07-21,,active,yearly,
647,624,1,2023-06-01,2023-08-01,canceled,monthly,price
648,624,1,2023-08-26,,active,monthly,
649,625,1,2024-06-23,,active,monthly,
650,626,1,2023-11-03,2024-01-03,canceled,monthly,other
651,627,2,2023-06-14,,active,monthly,
652,628,1,2023-11-17,2023-12-17,canceled,monthly,competitor
653,629,1,2023-09-11,2023-12-11,canceled,monthly,competitor
654,629,2,2023-12-22,,active,monthly,
655,630,4,2024-04-03,,active,yearly,
656,631,2,2023-12-05,,active,monthly,
657,632,1,2024-04-28,2024-06-30,canceled,monthly,competitor
658,633,1,2023-07-05,,active,monthly,
659,634,1,2024-04-26,2024-06-30,canceled,monthly,features
660,635,1,2023-03-02,,active,monthly,
661,636,1,2023-08-21,2024-01-21,canceled,monthly,price
662,637,2,2024-06-09,,active,monthly,
663,638,2,2023-06-15,,active,monthly,
664,639,4,2024-04-13,,active,yearly,
665,640,1,2024-02-26,2024-06-26,canceled,monthly,price
666,641,2,2024-06-05,,active,monthly,
667,642,2,2023-04-07,,active,monthly,
668,643,1,2024-02-13,,active,monthly,
669,644,1,2023-04-08,,active,monthly,
670,645,1,2023-07-20,2023-09-20,canceled,monthly,price
671,646,2,2024-05-25,,active,monthly,
672,647,1,2024-04-25,,active,monthly,
673,648,1,2023-10-27,2024-05-27,canceled,monthly,price
674,649,2,2023-03-13,,active,monthly,
675,650,2,2023-06-03,2023-07-03,canceled,monthly,price
676,651,1,2023-08-25,2023-10-25,canceled,monthly,other
677,652,1,2023-07-26,,active,monthly,
678,653,1,2024-01-01,,active,monthly,
679,654,4,2023-11-07,,active,yearly,
680,655,1,2024-06-25,2024-06-30,canceled,monthly,other
681,656,2,2024-05-13,2024-06-30,canceled,monthly,price
682,657,4,2023-10-24,,active,yearly,
683,658,1,2023-06-20,,active,monthly,
684,659,1,2024-02-13,,active,monthly,
685,660,4,2023-10-05,,active,yearly,
686,661,4,2024-02-01,,active,yearly,
687,662,1,2023-02-19,2023-03-19,canceled,monthly,price
688,662,1,2023-04-11,,active,monthly,
689,663,2,2023-03-24,,active,monthly,
690,664,4,2023-01-19,,active,yearly,
691,665,1,2023-05-14,2024-01-14,canceled,monthly,competitor
692,666,4,2023-07-07,,active,yearly,
693,667,4,2023-05-27,2024-05-27,canceled,yearly,competitor
694,668,3,2023-06-16,,active,monthly,
695,669,1,2023-06-22,,active,monthly,
696,670,2,2023-08-14,2024-01-14,canceled,monthly,features
697,670,4,2024-01-23,,active,yearly,
698,671,1,2023-04-30,,active,monthly,
699,672,4,2024-01-12,,active,yearly,
700,673,1,2023-07-24,,active,monthly,
701,674,2,2023-11-21,,active,monthly,
702,675,4,2023-12-12,,active,yearly,
703,676,4,2024-01-13,,active,yearly,
704,677,1,2024-03-29,,active,monthly,
705,678,4,2023-01-04,2023-09-04,canceled,yearly,price
706,679,3,2023-05-18,2023-10-18,canceled,monthly,competitor
707,680,2,2023-08-09,,active,monthly,
708,681,2,2023-06-18,,active,monthly,
709,682,1,2023-11-28,,active,monthly,
710,683,3,2023-04-18,,active,monthly,
711,684,1,2023-02-25,,active,monthly,
712,685,1,2023-05-01,,active,monthly,
713,686,3,2023-01-23,,active,monthly,
714,687,4,2023-08-19,,active,yearly,
715,688,2,2023-10-13,2024-01-13,canceled,monthly,price
716,688,1,2024-02-03,,active,monthly,
717,689,1,2023-06-11,,active,monthly,
718,690,2,2024-06-12,,active,monthly,
719,691,1,2023-02-19,,active,monthly,
720,692,2,2023-11-02,2024-01-02,canceled,monthly,price
721,693,2,2023-09-12,,active,monthly,
722,694,4,2024-04-08,,active,yearly,
723,695,2,2023-01-16,,active,monthly,
724,696,2,2023-03-14,,active,monthly,
725,697,1,2023-03-30,2023-04-30,canceled,monthly,price
726,698,2,2024-01-03,,active,monthly,
727,699,3,2023-05-18,,active,monthly,
728,700,1,2023-12-12,2024-06-30,canceled,monthly,other
729,701,2,2024-06-23,2024-06-30,canceled,monthly,price
730,702,1,2024-02-03,,active,monthly,
731,703,1,2023-05-10,,active,monthly,
732,704,1,2023-11-28,2024-01-28,canceled,monthly,price
733,705,1,2023-11-06,2024-06-06,canceled,monthly,competitor
734,706,2,2023-02-21,,active,monthly,
735,707,2,2023-08-11,,active,monthly,
736,708,4,2024-01-18,,active,yearly,
737,709,2,2023-02-13,,active,monthly,
738,710,4,2024-04-23,2024-05-23,canceled,yearly,other
739,711,2,2023-02-12,,active,monthly,
740,712,1,2024-01-29,2024-02-29,canceled,monthly,price
741,713,2,2023-06-02,,active,monthly,
742,714,1,2023-09-27,,active,monthly,
743,715,4,2024-03-20,,active,yearly,
744,716,2,2023-03-08,2023-06-08,canceled,monthly,other
745,717,1,2024-01-09,,active,monthly,
746,718,4,2023-07-28,,active,yearly,
747,719,1,2024-06-17,,active,monthly,
748,720,2,2023-07-25,,active,monthly,
749,721,1,2023-07-27,2024-04-27,canceled,monthly,price
750,722,2,2023-12-11,,active,monthly,
751,723,1,2023-12-04,2024-05-04,canceled,monthly,competitor
752,724,2,2023-03-26,2023-08-26,canceled,monthly,other
753,725,1,2024-04-23,,active,monthly,
754,726,1,2024-05-17,2024-06-30,canceled,monthly,price
755,727,3,2023-05-10,2023-07-10,canceled,monthly,competitor
756,728,4,2024-02-21,,active,yearly,
757,729,1,2024-03-07,,active,monthly,
758,730,3,2024-05-28,,active,monthly,
759,731,4,2023-09-24,,active,yearly,
760,732,1,2023-12-13,,active,monthly,
761,733,2,2023-12-24,2024-02-24,canceled,monthly,other
762,734,1,2024-05-03,2024-06-03,canceled,monthly,competitor
763,735,1,2023-07-26,,active,monthly,
764,736,4,2023-08-23,,active,yearly,
765,737,2,2023-07-26,2024-04-26,canceled,monthly,price
766,738,4,2023-07-20,2023-10-20,canceled,yearly,features
767,739,2,2024-01-06,,active,monthly,
768,740,4,2023-02-15,,active,yearly,
769,741,2,2023-11-29,,active,monthly,
770,742,2,2023-05-30,,active,monthly,
771,743,2,2023-08-01,,active,monthly,
772,744,4,2024-06-22,,active,yearly,
773,745,1,2023-03-16,,active,monthly,
774,746,3,2023-04-23,2023-05-23,canceled,monthly,other
775,747,1,2024-05-13,2024-06-13,canceled,monthly,features
776,748,1,2023-11-06,,active,monthly,
777,749,4,2024-03-10,,active,yearly,
778,750,2,2023-07-20,,active,monthly,
779,751,1,2023-11-27,,active,monthly,
780,752,2,2024-03-17,2024-06-30,canceled,monthly,features
781,753,4,2024-04-23,,active,yearly,
782,754,2,2024-05-30,,active,monthly,
783,755,1,2024-04-10,,active,monthly,
784,756,1,2024-02-24,,active,monthly,
785,757,3,2023-04-17,,active,monthly,
786,758,4,2023-12-02,,active,yearly,
787,759,3,2023-11-24,2023-12-24,canceled,monthly,features
788,760,2,2024-03-18,2024-06-30,canceled,monthly,other
789,761,1,2023-06-01,,active,monthly,
790,762,1,2024-06-25,,active,monthly,
791,763,1,2023-08-26,,active,monthly,
792,764,1,2023-03-15,,active,monthly,
793,765,1,2024-01-30,,active,monthly,
794,766,4,2024-03-13,,active,yearly,
795,767,1,2024-04-29,2024-05-29,canceled,monthly,competitor
796,768,2,2023-03-15,,active,monthly,
797,769,4,2024-02-11,,active,yearly,
798,770,1,2023-11-23,,active,monthly,
799,771,2,2024-02-19,,active,monthly,
800,772,1,2023-11-24,,active,monthly,
801,773,1,2024-06-04,,active,monthly,
802,774,2,2023-09-02,,active,monthly,
803,775,1,2023-06-23,,active,monthly,
804,776,2,2023-12-09,2024-06-30,canceled,monthly,competitor
805,777,1,2023-10-18,2024-03-18,canceled,monthly,features
806,778,2,2023-10-25,2023-11-25,canceled,monthly,price
807,779,4,2024-06-01,,active,yearly,
808,780,1,2023-03-20,,active,monthly,
809,781,1,2023-05-13,,active,monthly,
810,782,2,2023-12-09,,active,monthly,
811,783,4,2023-10-15,,active,yearly,
812,784,1,2023-08-14,,active,monthly,
813,785,3,2023-01-03,,active,monthly,
814,786,4,2023-01-30,,active,yearly,
815,787,1,2023-03-28,,active,monthly,
816,788,1,2023-01-15,,active,monthly,
817,789,2,2023-07-05,,active,monthly,
818,790,1,2024-02-08,,active,monthly,
819,791,1,2023-08-04,,active,monthly,
820,792,1,2024-01-08,,active,monthly,
821,793,1,2023-03-22,,active,monthly,
822,794,4,2023-12-29,2024-06-30,canceled,yearly,features
823,795,1,2023-08-26,,active,monthly,
824,796,3,2023-08-24,,active,monthly,
825,797,1,2023-04-29,,active,monthly,
826,798,1,2023-11-18,,active,monthly,
827,799,2,2023-08-12,2024-03-12,canceled,monthly,other
828,800,3,2024-02-25,,active,monthly,
829,801,2,2023-09-03,,active,monthly,
830,802,2,2023-12-01,,active,monthly,
831,803,3,2024-04-13,,active,monthly,
832,804,4,2024-01-22,2024-06-30,canceled,yearly,other
833,805,1,2023-08-03,,active,monthly,
834,806,2,2023-08-13,2024-05-13,canceled,monthly,price
835,807,2,2024-01-22,,active,monthly,
836,808,2,2023-12-31,,active,monthly,
837,809,1,2024-06-19,,active,monthly,
838,810,1,2024-01-28,,active,monthly,
839,811,1,2023-11-14,,active,monthly,
840,812,4,2023-11-12,2023-12-12,canceled,yearly,other
841,813,1,2023-05-02,,active,monthly,
842,814,1,2024-06-25,2024-06-30,canceled,monthly,features
843,815,4,2024-01-17,,active,yearly,
844,816,2,2024-06-26,2024-06-30,canceled,monthly,other
845,817,4,2023-02-18,2023-03-18,canceled,yearly,price
846,818,4,2024-03-01,,active,yearly,
847,819,1,2023-08-13,,active,monthly,
848,820,4,2023-08-06,,active,yearly,
849,821,1,2023-12-11,,active,monthly,
850,822,2,2023-07-28,,active,monthly,
851,823,1,2023-07-02,,active,monthly,
852,824,1,2023-10-30,,active,monthly,
853,825,3,2023-08-15,,active,monthly,
854,826,2,2023-01-12,,active,monthly,
855,827,1,2023-09-29,,active,monthly,
856,828,1,2023-10-08,,active,monthly,
857,829,1,2023-02-25,,active,monthly,
858,830,1,2023-09-02,,active,monthly,
859,831,2,2023-06-19,2023-07-19,canceled,monthly,price
860,832,1,2023-01-12,,active,monthly,
861,833,1,2023-09-28,2023-11-28,canceled,monthly,competitor
862,833,2,2023-12-09,2024-05-09,canceled,monthly,features
863,834,2,2023-08-26,2024-04-26,canceled,monthly,other
864,835,2,2023-12-23,2024-06-30,canceled,monthly,other
865,836,4,2024-03-06,,active,yearly,
866,837,4,2023-04-15,,active,yearly,
867,838,1,2023-09-22,2024-06-30,canceled,monthly,other
868,839,2,2023-04-28,2023-06-28,canceled,monthly,price
869,840,2,2024-06-03,,active,monthly,
870,841,4,2023-01-25,2023-11-25,canceled,yearly,price
871,842,1,2023-07-09,2023-08-09,canceled,monthly,price
872,843,1,2024-03-27,,active,monthly,
873,844,1,2023-04-10,,active,monthly,
874,845,1,2024-01-13,2024-06-30,canceled,monthly,price
875,846,1,2023-02-27,,active,monthly,
876,847,3,2023-06-11,,active,monthly,
877,848,2,2024-05-16,2024-06-30,canceled,monthly,price
878,849,1,2023-06-15,,active,monthly,
879,850,3,2023-08-09,,active,monthly,
880,851,3,2024-06-09,,active,monthly,
881,852,3,2023-09-01,,active,monthly,
882,853,1,2023-02-04,2023-11-04,canceled,monthly,competitor
883,854,2,2023-04-20,,active,monthly,
884,855,4,2023-01-26,,active,yearly,
885,856,4,2023-12-28,,active,yearly,
886,857,1,2023-08-03,,active,monthly,
887,858,2,2024-01-03,,active,monthly,
888,859,1,2024-02-20,,active,monthly,
889,860,2,2023-12-20,,active,monthly,
890,861,2,2023-10-15,,active,monthly,
891,862,4,2024-02-12,2024-06-30,canceled,yearly,other
892,863,1,2023-12-02,,active,monthly,
893,864,1,2023-01-22,,active,monthly,
894,865,4,2024-06-01,2024-06-30,canceled,yearly,price
895,866,3,2023-07-07,,active,monthly,
896,867,4,2023-11-14,,active,yearly,
897,868,2,2023-08-15,2023-10-15,canceled,monthly,other
898,868,3,2023-10-27,2024-06-30,canceled,monthly,features
899,869,4,2024-04-27,2024-06-27,canceled,yearly,price
900,870,3,2024-01-19,2024-03-19,canceled,monthly,price
901,870,2,2024-04-16,,active,monthly,
902,871,4,2023-09-02,,active,yearly,
903,872,1,2023-01-02,2023-07-02,canceled,monthly,price
904,872,2,2023-07-15,,active,monthly,
905,873,1,2023-03-24,2023-12-24,canceled,monthly,price
906,874,2,2024-04-23,,active,monthly,
907,875,1,2023-12-03,,active,monthly,
908,876,1,2024-01-20,,active,monthly,
909,877,3,2024-02-26,,active,monthly,
910,878,2,2024-06-30,2024-07-30,canceled,monthly,competitor
911,879,4,2023-05-11,2024-04-11,canceled,yearly,competitor
912,880,1,2024-03-07,2024-04-07,canceled,monthly,competitor
913,881,2,2024-02-08,2024-04-08,canceled,monthly,price
914,882,1,2024-03-29,,active,monthly,
915,883,1,2024-03-24,,active,monthly,
916,884,3,2024-02-18,2024-03-18,canceled,monthly,price
917,885,2,2023-11-20,,active,monthly,
918,886,3,2023-03-25,2024-01-25,canceled,monthly,other
919,887,2,2023-08-02,,active,monthly,
920,888,3,2023-04-24,,active,monthly,
921,889,3,2024-05-09,,active,monthly,
922,890,4,2023-03-27,,active,yearly,
923,891,4,2023-10-17,2023-11-17,canceled,yearly,price
924,892,4,2023-08-12,,active,yearly,
925,893,3,2024-04-23,,active,monthly,
926,894,2,2024-02-02,,active,monthly,
927,895,4,2024-03-25,,active,yearly,
928,896,1,2023-08-17,,active,monthly,
929,897,4,2023-01-03,2023-02-03,canceled,yearly,other
930,898,4,2023-09-08,2024-03-08,canceled,yearly,price
931,899,2,2024-06-18,,active,monthly,
932,900,1,2023-09-10,2024-04-10,canceled,monthly,features
933,901,2,2024-04-26,,active,monthly,
934,902,1,2023-07-25,2023-09-25,canceled,monthly,features
935,903,2,2024-03-08,,active,monthly,
936,904,4,2023-08-04,,active,yearly,
937,905,1,2023-11-29,,active,monthly,
938,906,1,2023-05-15,2024-02-15,canceled,monthly,price
939,907,2,2023-04-08,,active,monthly,
940,908,1,2024-04-26,2024-06-30,canceled,monthly,competitor
941,909,2,2024-04-29,,active,monthly,
942,910,3,2023-01-27,,active,monthly,
943,911,1,2023-08-21,,active,monthly,
944,912,1,2024-02-10,,active,monthly,
945,913,2,2023-10-14,,active,monthly,
946,914,1,2023-05-19,2023-06-19,canceled,monthly,price
947,915,2,2023-08-14,,active,monthly,
948,916,1,2023-12-25,,active,monthly,
949,917,1,2023-07-01,,active,monthly,
950,918,2,2024-03-21,,active,monthly,
951,919,1,2023-05-18,,active,monthly,
952,920,1,2023-08-08,,active,monthly,
953,921,1,2024-04-23,,active,monthly,
954,922,1,2023-07-15,,active,monthly,
955,923,1,2023-02-01,,active,monthly,
956,924,2,2023-08-22,,active,monthly,
957,925,3,2023-07-30,,active,monthly,
958,926,1,2023-09-15,,active,monthly,
959,927,2,2023-01-12,2023-03-12,canceled,monthly,price
960,928,4,2023-12-19,,active,yearly,
961,929,4,2023-07-15,,active,yearly,
962,930,1,2023-10-30,,active,monthly,
963,931,1,2023-12-29,2024-01-29,canceled,monthly,other
964,932,3,2024-01-08,,active,monthly,
965,933,3,2023-11-05,,active,monthly,
966,934,4,2023-07-27,2023-09-27,canceled,yearly,competitor
967,935,1,2024-01-21,,active,monthly,
968,936,4,2024-01-15,,active,yearly,
969,937,1,2024-04-24,2024-06-30,canceled,monthly,other
970,938,1,2024-04-22,,active,monthly,
971,939,3,2024-02-28,,active,monthly,
972,940,2,2023-07-14,,active,monthly,
973,941,1,2024-03-22,,active,monthly,
974,942,1,2024-06-13,2024-06-30,canceled,monthly,other
975,943,4,2023-04-10,,active,yearly,
976,944,2,2023-07-06,2023-09-06,canceled,monthly,features
977,944,1,2023-09-25,2023-10-25,canceled,monthly,other
978,945,1,2023-02-08,2023-04-08,canceled,monthly,competitor
979,946,2,2024-04-14,,active,monthly,
980,947,1,2024-03-16,,active,monthly,
981,948,1,2024-05-09,,active,monthly,
982,949,1,2023-05-31,,active,monthly,
983,950,1,2023-06-03,,active,monthly,
984,951,3,2023-05-29,,active,monthly,
985,952,1,2023-11-17,2023-12-17,canceled,monthly,competitor
986,952,2,2024-01-07,,active,monthly,
987,953,4,2024-03-31,2024-06-30,canceled,yearly,price
988,954,2,2024-04-19,2024-06-30,canceled,monthly,price
989,955,4,2023-10-23,2024-06-23,canceled,yearly,price
990,956,3,2023-05-29,2023-06-29,canceled,monthly,other
991,957,3,2024-01-18,2024-02-18,canceled,monthly,other
992,958,2,2024-04-08,,active,monthly,
993,959,2,2023-02-17,,active,monthly,
994,960,3,2024-06-22,2024-06-30,canceled,monthly,competitor
995,961,1,2024-04-14,,active,monthly,
996,962,2,2023-02-14,,active,monthly,
997,963,4,2023-07-28,,active,yearly,
998,964,4,2024-01-30,,active,yearly,
999,965,3,2024-06-23,,active,monthly,
1000,966,4,2024-03-20,2024-06-30,canceled,yearly,competitor
1001,967,2,2024-04-22,,active,monthly,
1002,968,2,2023-08-31,,active,monthly,
1003,969,2,2024-03-17,2024-06-17,canceled,monthly,features
1004,970,4,2024-03-24,,active,yearly,
1005,971,2,2023-11-06,,active,monthly,
1006,972,1,2023-12-15,,active,monthly,
1007,973,1,2024-03-29,2024-06-30,canceled,monthly,price
1008,974,2,2023-01-07,,active,monthly,
1009,975,2,2023-09-19,,active,monthly,
1010,976,1,2024-03-20,2024-06-30,canceled,monthly,other
1011,977,1,2023-04-11,,active,monthly,
1012,978,4,2023-09-03,,active,yearly,
1013,979,1,2024-04-09,2024-06-30,canceled,monthly,competitor
1014,980,1,2023-12-19,,active,monthly,
1015,981,1,2023-05-13,,active,monthly,
1016,982,1,2024-02-24,,active,monthly,
1017,983,2,2023-03-09,2024-03-09,canceled,monthly,price
1018,984,2,2023-07-07,,active,monthly,
1019,985,1,2024-03-21,,active,monthly,
1020,986,2,2024-03-26,,active,monthly,
1021,987,4,2023-10-15,,active,yearly,
1022,988,1,2023-12-25,,active,monthly,
1023,989,2,2024-04-23,2024-06-30,canceled,monthly,competitor
1024,990,2,2024-04-03,,active,monthly,
