customer_id,signup_date,country,acquisition_channel
937,2023-01-10,AR,organic
938,2024-05-09,AR,referral
939,2023-02-27,CL,organic
940,2023-11-17,AR,organic
941,2023-05-27,MX,paid
942,2023-11-06,AR,organic
943,2023-12-24,AR,referral
944,2024-03-20,AR,other
945,2023-04-15,AR,organic
946,2023-01-06,AR,referral
947,2023-03-09,CL,referral
948,2024-04-30,UY,other
949,2024-04-14,AR,organic
950,2023-11-27,AR,paid
951,2023-11-29,UY,organic
952,2023-12-30,AR,referral
953,2023-03-28,MX,organic
954,2024-05-09,UY,paid
955,2023-08-24,UY,organic
956,2023-08-02,AR,organic
957,2023-10-20,AR,paid
958,2023-01-24,AR,referral
959,2023-03-23,CL,paid
960,2024-02-04,CL,referral
961,2023-02-10,MX,organic
962,2023-11-30,MX,paid
963,2023-05-09,MX,paid
964,2023-08-06,MX,organic
965,2023-06-05,CL,paid
966,2023-07-16,MX,paid
967,2024-01-26,AR,paid
968,2023-06-10,AR,referral
969,2023-11-12,MX,paid
970,2023-09-28,AR,organic
971,2023-12-30,AR,organic
972,2024-05-23,CL,paid
973,2024-02-02,MX,organic
974,2023-04-20,UY,organic
975,2023-01-16,AR,paid
976,2023-05-19,MX,paid
977,2023-11-26,AR,organic
978,2023-01-26,CL,referral
979,2023-10-08,AR,paid
980,2023-11-27,MX,organic
981,2023-07-03,MX,referral
982,2024-02-21,AR,paid
983,2023-02-22,UY,paid
984,2023-02-06,CL,paid
985,2024-01-31,AR,organic
986,2023-10-08,AR,paid
987,2024-01-11,AR,organic
988,2023-09-03,AR,other
989,2023-05-10,CL,referral
990,2024-03-15,UY,paid
991,2024-03-06,AR,organic
992,2024-01-14,AR,organic
993,2023-05-25,AR,organic
994,2023-11-24,AR,paid
995,2023-07-19,AR,organic
996,2023-02-15,AR,paid
997,2024-05-11,AR,organic
998,2023-03-09,MX,other
999,2024-05-31,MX,organic
1000,2023-09-09,AR,other
1001,2023-04-02,CL,other
1002,2023-10-31,MX,paid
1003,2024-04-13,CL,referral
1004,2024-02-02,AR,paid
1005,2024-03-09,CL,paid
1006,2023-12-27,CL,organic
1007,2024-01-13,AR,organic
1008,2024-03-30,AR,paid
1009,2023-05-12,UY,paid
1010,2023-10-05,MX,paid
1011,2023-04-24,UY,organic
1012,2024-06-23,MX,organic
1013,2024-05-27,MX,organic
1014,2023-01-20,AR,organic
1015,2024-01-19,AR,organic
1016,2024-05-16,UY,organic
1017,2023-03-30,AR,organic
1018,2023-11-13,AR,referral
1019,2024-05-10,MX,organic
1020,2023-01-17,MX,paid
1021,2024-01-15,AR,organic
1022,2023-06-10,AR,referral
1023,2024-05-15,AR,paid
1024,2024-06-13,AR,organic
1025,2024-05-27,MX,paid
1026,2023-09-27,AR,organic
1027,2024-04-07,CL,paid
1028,2024-03-28,CL,organic
1029,2023-06-23,MX,other
1030,2024-03-20,AR,paid
1031,2023-01-19,AR,organic
1032,2023-11-27,AR,referral
1033,2023-04-30,AR,organic
1034,2023-03-01,CL,referral
1035,2023-02-07,AR,paid
1036,2024-01-15,CL,referral
1037,2023-07-06,AR,organic
1038,2024-01-29,AR,referral
1039,2023-02-02,UY,referral
1040,2023-06-21,MX,organic
1041,2023-10-30,AR,organic
1042,2024-03-01,AR,organic
1043,2023-06-23,AR,other
1044,2023-12-11,MX,organic
1045,2024-04-21,AR,paid
1046,2023-12-06,MX,organic
1047,2023-05-01,MX,organic
1048,2023-01-13,CL,paid
1049,2024-04-12,AR,other
1050,2023-01-11,AR,paid
1051,2024-04-14,MX,referral
1052,2023-10-24,AR,paid
1053,2024-05-24,AR,organic
1054,2024-03-05,AR,organic
1055,2024-06-29,AR,paid
1056,2023-07-13,AR,other
1057,2024-02-19,AR,referral
1058,2023-08-13,UY,organic
1059,2023-09-30,MX,organic
1060,2023-12-12,AR,organic
1061,2024-04-14,AR,other
1062,2024-06-21,MX,referral
1063,2024-02-19,CL,referral
1064,2023-08-23,AR,organic
1065,2023-08-25,CL,paid
1066,2024-02-04,MX,paid
1067,2023-05-05,AR,organic
1068,2023-02-24,UY,paid
1069,2023-07-15,MX,organic
1070,2023-06-04,CL,organic
1071,2023-06-09,AR,referral
1072,2023-05-02,MX,referral
1073,2023-01-21,MX,paid
1074,2023-01-09,AR,paid
1075,2024-06-23,MX,organic
1076,2023-08-29,AR,referral
1077,2023-08-02,AR,referral
1078,2024-01-07,AR,referral
1079,2023-04-22,MX,referral
1080,2024-05-31,CL,organic
1081,2024-02-28,AR,organic
1082,2023-02-14,MX,paid
1083,2023-08-23,AR,organic
1084,2024-04-17,CL,referral
1085,2024-05-27,MX,organic
1086,2023-09-23,MX,organic
1087,2023-12-05,MX,organic
1088,2023-03-24,AR,other
1089,2024-06-25,AR,organic
1090,2023-05-01,UY,paid
1091,2024-05-26,AR,paid
1092,2023-12-23,MX,organic
1093,2023-12-02,UY,paid
1094,2023-10-16,AR,referral
1095,2023-04-30,CL,paid
1096,2023-03-28,UY,referral
1097,2023-04-24,MX,organic
1098,2023-04-03,AR,organic
1099,2024-02-25,AR,other
1100,2023-07-12,AR,organic
1101,2023-01-29,CL,paid
1102,2024-06-11,CL,referral
1103,2024-04-20,MX,organic
1104,2024-05-17,AR,referral
1105,2024-06-27,AR,organic
1106,2023-03-27,MX,organic
1107,2023-08-10,MX,organic
1108,2024-02-14,CL,referral
1109,2024-01-15,MX,organic
1110,2023-03-17,CL,referral
1111,2024-03-14,MX,other
1112,2023-04-26,MX,paid
1113,2023-04-26,AR,paid
1114,2023-10-28,CL,paid
1115,2023-11-25,MX,organic
1116,2023-11-19,AR,paid
1117,2023-02-15,AR,paid
1118,2024-04-16,AR,other
1119,2023-05-21,AR,other
1120,2023-03-05,AR,referral
1121,2024-04-23,AR,referral
1122,2024-06-03,AR,paid
1123,2024-04-07,AR,paid
1124,2024-03-11,CL,referral
1125,2023-12-26,AR,organic
1126,2023-11-04,MX,other
1127,2023-02-12,AR,paid
1128,2023-08-17,AR,paid
1129,2023-07-26,AR,referral
1130,2023-05-18,CL,other
1131,2024-01-28,MX,organic
1132,2023-10-08,AR,referral
1133,2023-02-09,MX,paid
1134,2023-04-23,AR,organic
1135,2024-01-08,UY,referral
1136,2023-02-07,UY,paid
1137,2024-03-31,MX,paid
1138,2023-10-08,MX,organic
1139,2023-10-01,CL,paid
1140,2023-11-25,MX,paid
1141,2024-03-18,MX,paid
1142,2023-07-11,UY,organic
1143,2024-01-06,MX,other
1144,2023-11-12,MX,paid
1145,2023-05-22,CL,referral
1146,2024-04-17,MX,paid
1147,2024-03-05,MX,organic
1148,2023-12-27,AR,paid
1149,2024-03-31,AR,paid
1150,2024-04-10,AR,paid
1151,2024-01-21,AR,paid
1152,2024-03-24,AR,paid
1153,2024-01-15,UY,organic
1154,2024-01-07,MX,paid
1155,2023-12-08,MX,organic
1156,2024-02-12,AR,organic
1157,2023-03-20,CL,other
1158,2024-04-18,MX,paid
1159,2024-04-13,MX,paid
1160,2023-01-15,AR,paid
1161,2024-03-19,AR,other
1162,2023-03-05,MX,paid
1163,2023-07-03,MX,referral
1164,2024-02-07,CL,organic
1165,2023-03-21,CL,other
1166,2024-03-15,UY,referral
1167,2024-03-22,MX,referral
1168,2023-10-14,UY,organic
1169,2023-01-04,CL,organic
1170,2023-06-04,AR,organic
1171,2023-12-07,AR,organic
1172,2024-06-19,AR,referral
1173,2023-12-14,AR,organic
1174,2023-05-18,AR,organic
1175,2023-12-15,AR,organic
1176,2023-10-30,MX,organic
1177,2024-02-25,AR,organic
1178,2023-02-22,AR,referral
1179,2024-02-16,MX,paid
1180,2023-10-31,CL,organic
1181,2024-06-08,UY,paid
1182,2023-07-07,MX,paid
1183,2023-12-14,AR,organic
1184,2024-05-20,AR,paid
1185,2023-02-20,AR,referral
1186,2024-05-23,AR,referral
1187,2024-01-11,AR,referral
1188,2023-02-03,UY,organic
1189,2023-06-12,AR,other
1190,2024-01-21,AR,referral
1191,2023-02-03,AR,other
1192,2023-11-20,MX,organic
1193,2023-07-10,AR,other
1194,2023-12-09,AR,referral
1195,2023-01-23,AR,referral
1196,2024-04-12,AR,organic
1197,2024-06-14,AR,referral
1198,2024-06-11,AR,other
1199,2024-02-10,AR,paid
1200,2023-03-06,MX,paid
1201,2024-02-14,MX,other
1202,2023-01-13,MX,paid
1203,2023-01-11,AR,paid
1204,2023-06-26,AR,paid
1205,2023-10-05,AR,other
1206,2024-02-20,AR,organic
1207,2024-01-08,AR,paid
1208,2023-09-09,AR,paid
1209,2023-05-26,MX,referral
1210,2024-06-29,CL,paid
1211,2023-08-28,MX,other
1212,2023-09-13,AR,other
1213,2023-03-22,MX,organic
1214,2024-03-03,AR,paid
1215,2024-01-14,MX,organic
1216,2023-04-24,AR,organic
1217,2023-02-10,AR,paid
1218,2024-01-07,CL,other
1219,2023-12-25,MX,referral
1220,2023-05-26,AR,organic
1221,2024-05-31,AR,organic
1222,2023-03-16,AR,paid
1223,2023-09-01,UY,paid
1224,2024-05-27,MX,organic
1225,2023-08-24,UY,referral
1226,2023-12-17,AR,other
1227,2023-08-11,MX,paid
1228,2023-05-27,MX,referral
1229,2024-06-21,AR,organic
1230,2023-08-18,AR,referral
1231,2024-04-26,MX,paid
1232,2023-04-29,MX,organic
1233,2023-04-19,MX,other
1234,2023-01-16,MX,paid
1235,2023-12-24,MX,referral
1236,2023-07-24,MX,organic
1237,2024-04-08,AR,organic
1238,2023-09-26,AR,organic
1239,2024-06-11,MX,paid
1240,2023-04-02,UY,paid
1241,2024-04-11,AR,organic
1242,2024-02-23,AR,paid
1243,2024-02-21,AR,paid
1244,2024-03-28,AR,referral
1245,2024-02-16,AR,paid
1246,2023-12-11,MX,other
1247,2023-03-06,AR,paid
1248,2023-01-17,MX,paid
1249,2024-05-13,CL,organic
1250,2023-12-07,UY,organic
1251,2024-03-04,AR,organic
1252,2023-10-01,MX,paid
1253,2023-02-27,AR,organic
1254,2023-03-03,AR,organic
1255,2024-01-10,MX,referral
1256,2023-08-31,MX,organic
1257,2023-04-11,AR,organic
1258,2023-10-06,UY,organic
1259,2023-02-01,CL,referral
1260,2023-11-20,MX,organic
1261,2023-05-23,MX,paid
1262,2024-03-05,AR,paid
1263,2023-06-18,MX,paid
1264,2023-09-15,AR,paid
1265,2023-01-06,CL,referral
1266,2023-02-05,AR,organic
1267,2023-08-07,AR,organic
1268,2023-09-30,MX,organic
1269,2023-11-28,AR,organic
1270,2023-06-06,AR,organic
1271,2024-01-14,AR,organic
1272,2024-04-05,CL,paid
1273,2024-02-25,AR,paid
1274,2023-01-20,AR,organic
1275,2023-10-01,AR,referral
1276,2023-02-21,AR,organic
1277,2023-05-07,AR,organic
1278,2024-06-22,MX,paid
1279,2023-03-12,AR,organic
1280,2023-10-10,AR,organic
1281,2023-12-07,AR,paid
1282,2024-01-18,AR,other
1283,2023-11-09,AR,referral
1284,2023-01-05,MX,organic
1285,2023-06-28,AR,referral
1286,2023-10-19,AR,referral
1287,2023-02-13,MX,paid
1288,2023-07-13,AR,referral
1289,2023-01-17,MX,paid
1290,2023-02-08,AR,organic
1291,2023-08-10,AR,paid
1292,2023-03-07,CL,paid
1293,2023-11-12,AR,paid
1294,2024-01-11,CL,paid
1295,2024-03-06,MX,other
1296,2023-04-11,MX,other
1297,2023-03-24,CL,referral
1298,2023-02-21,CL,referral
1299,2023-12-16,MX,other
1300,2024-01-20,MX,organic
1301,2023-01-16,AR,organic
1302,2024-05-22,AR,paid
1303,2023-01-26,AR,referral
1304,2023-10-31,AR,paid
1305,2024-01-21,CL,referral
1306,2024-04-12,AR,organic
1307,2024-01-24,AR,organic
1308,2024-03-07,MX,referral
1309,2023-07-06,AR,organic
1310,2024-03-13,AR,organic
1311,2023-02-09,MX,organic
1312,2024-04-27,MX,organic
1313,2023-11-03,MX,referral
1314,2024-03-14,AR,organic
1315,2023-09-13,AR,paid
1316,2023-12-20,MX,organic
1317,2023-10-23,AR,referral
1318,2024-02-01,MX,organic
1319,2023-02-10,CL,paid
1320,2023-01-30,AR,referral
1321,2023-05-10,AR,organic
1322,2023-03-20,AR,referral
1323,2024-04-13,MX,paid
1324,2023-04-23,AR,paid
1325,2024-06-16,AR,organic
1326,2023-07-04,CL,other
1327,2023-03-31,AR,referral
1328,2024-03-01,AR,organic
1329,2023-12-27,MX,organic
1330,2023-10-09,AR,referral
1331,2023-11-06,MX,paid
1332,2024-01-26,MX,referral
1333,2023-04-29,AR,paid
1334,2024-06-28,CL,referral
1335,2024-06-15,AR,organic
1336,2023-12-23,UY,organic
1337,2023-04-11,AR,paid
1338,2024-01-07,AR,other
1339,2023-02-05,AR,organic
1340,2023-01-16,AR,paid
1341,2023-05-17,MX,paid
1342,2023-09-20,MX,paid
1343,2024-04-10,MX,referral
1344,2024-01-30,AR,referral
1345,2024-02-07,AR,organic
1346,2023-08-28,MX,other
1347,2023-07-10,AR,referral
1348,2023-07-25,MX,referral
1349,2024-06-23,MX,paid
1350,2023-01-20,AR,referral
1351,2024-04-10,MX,organic
1352,2023-11-18,MX,organic
1353,2023-09-05,MX,referral
1354,2024-01-29,AR,organic
1355,2023-10-04,AR,organic
1356,2024-04-14,AR,referral
1357,2024-04-30,AR,referral
1358,2023-08-25,AR,organic
1359,2023-05-28,CL,referral
1360,2023-11-25,MX,paid
1361,2024-05-08,MX,paid
1362,2023-04-18,AR,referral
1363,2023-12-10,CL,paid
1364,2023-12-14,AR,organic
1365,2024-02-02,MX,organic
1366,2023-03-06,UY,paid
1367,2024-01-24,MX,paid
1368,2024-05-06,UY,referral
1369,2023-03-30,MX,referral
1370,2023-05-04,AR,paid
1371,2024-06-13,AR,referral
1372,2023-03-31,AR,organic
1373,2024-04-02,AR,organic
1374,2023-10-06,MX,referral
1375,2023-05-10,AR,organic
1376,2024-04-12,CL,organic
1377,2023-09-09,AR,paid
1378,2023-10-17,AR,paid
1379,2023-07-18,UY,referral
1380,2023-11-25,AR,organic
1381,2023-03-22,MX,organic
1382,2023-08-07,MX,organic
1383,2024-06-12,AR,paid
1384,2023-05-17,AR,organic
1385,2023-12-26,AR,paid
1386,2023-06-27,MX,referral
1387,2024-02-22,MX,other
1388,2023-03-06,AR,organic
1389,2024-06-12,MX,paid
1390,2023-09-14,AR,paid
1391,2023-05-03,MX,other
1392,2023-02-06,CL,other
1393,2023-03-25,CL,organic
1394,2023-10-20,MX,referral
1395,2023-07-04,AR,organic
1396,2024-03-20,UY,organic
1397,2023-08-31,AR,organic
1398,2023-05-11,MX,paid
1399,2023-12-07,AR,paid
1400,2024-01-20,UY,organic
1401,2023-03-24,MX,paid
1402,2023-03-24,MX,organic
1403,2023-01-19,AR,paid
1404,2024-02-04,MX,organic
1405,2023-12-30,MX,organic
1406,2023-09-27,MX,paid
1407,2024-03-28,AR,organic
1408,2024-03-09,AR,paid
1409,2023-11-21,AR,organic
1410,2024-04-10,AR,paid
1411,2023-04-15,AR,organic
1412,2023-02-25,AR,paid
1413,2023-05-24,AR,referral
1414,2023-01-29,AR,organic
1415,2023-10-26,AR,paid
1416,2024-05-22,CL,organic
1417,2023-01-20,AR,paid
1418,2023-03-02,AR,organic
1419,2023-09-13,AR,paid
1420,2024-05-21,MX,paid
1421,2023-06-22,UY,other
1422,2023-10-14,AR,paid
1423,2023-01-21,AR,paid
1424,2023-03-15,UY,paid
1425,2024-06-22,AR,other
1426,2024-06-09,AR,referral
1427,2023-01-03,AR,organic
1428,2024-06-01,AR,referral
1429,2023-12-18,UY,paid
1430,2024-04-10,AR,referral
1431,2023-09-15,UY,referral
1432,2023-10-18,UY,organic
1433,2023-10-05,MX,referral
1434,2023-12-31,AR,organic
1435,2023-03-10,AR,organic
1436,2023-01-15,AR,organic
1437,2023-06-16,AR,referral
1438,2024-01-19,MX,organic
1439,2023-04-12,AR,organic
1440,2024-01-04,UY,referral
1441,2024-06-12,AR,organic
1442,2023-02-16,MX,organic
1443,2024-01-03,CL,organic
1444,2023-09-08,AR,organic
1445,2024-04-10,AR,paid
1446,2023-03-29,AR,organic
1447,2024-01-13,AR,other
1448,2024-03-25,AR,referral
1449,2024-05-27,AR,organic
1450,2024-01-08,AR,organic
1451,2023-10-09,UY,paid
1452,2023-12-07,AR,paid
1453,2024-04-11,AR,organic
1454,2023-11-14,AR,organic
1455,2023-01-15,AR,referral
1456,2024-05-19,AR,organic
1457,2024-01-11,UY,organic
1458,2024-01-05,AR,referral
1459,2023-04-21,AR,paid
1460,2023-12-27,AR,organic
1461,2023-08-08,AR,paid
1462,2023-12-24,AR,organic
1463,2023-02-22,MX,referral
1464,2023-12-27,AR,paid
1465,2024-06-30,AR,referral
1466,2023-01-24,MX,other
1467,2024-06-16,AR,other
1468,2023-08-16,AR,other
1469,2024-04-12,UY,paid
1470,2024-02-26,AR,organic
1471,2023-11-12,MX,paid
1472,2024-02-05,AR,paid
1473,2024-04-17,AR,referral
1474,2023-08-15,AR,organic
1475,2023-06-28,AR,other
1476,2024-01-01,AR,referral
1477,2024-03-10,AR,other
1478,2024-02-16,CL,referral
1479,2024-03-05,MX,organic
1480,2023-09-03,AR,organic
1481,2024-03-15,MX,organic
1482,2023-03-01,CL,organic
1483,2023-11-01,MX,paid
1484,2023-01-03,AR,referral
1485,2023-06-27,CL,referral
1486,2023-07-22,AR,paid
1487,2023-08-10,AR,organic
1488,2024-01-14,AR,organic
1489,2023-08-05,CL,organic
1490,2023-09-11,UY,organic
1491,2023-05-04,UY,paid
1492,2023-07-27,AR,organic
1493,2023-04-28,UY,organic
1494,2023-02-06,AR,organic
1495,2023-11-30,AR,paid
1496,2024-01-01,AR,paid
1497,2023-12-08,AR,paid
1498,2023-09-20,MX,paid
1499,2023-07-31,AR,other
1500,2024-04-07,UY,organic
1501,2023-10-20,AR,paid
1502,2023-09-30,AR,referral
1503,2023-01-13,UY,paid
1504,2023-07-07,AR,other
1505,2023-07-31,MX,organic
1506,2023-08-11,MX,paid
1507,2023-11-19,AR,organic
1508,2023-10-27,MX,paid
1509,2023-12-02,AR,organic
1510,2024-02-18,CL,organic
1511,2024-03-12,AR,paid
1512,2024-01-26,AR,paid
1513,2024-06-03,AR,organic
1514,2023-01-09,AR,paid
1515,2023-04-08,MX,paid
1516,2023-01-04,UY,organic
1517,2023-12-22,MX,paid
1518,2024-04-29,AR,referral
1519,2023-05-08,UY,paid
1520,2024-05-17,AR,organic
1521,2023-01-30,MX,organic
1522,2024-05-21,MX,paid
1523,2023-07-13,AR,other
1524,2023-02-19,CL,paid
1525,2023-10-03,AR,organic
1526,2023-05-16,MX,paid
1527,2023-06-02,MX,referral
1528,2023-06-16,CL,organic
1529,2024-03-07,CL,other
1530,2023-10-29,AR,other
1531,2023-06-19,MX,organic
1532,2023-12-04,AR,other
1533,2024-01-25,AR,organic
1534,2023-05-26,CL,referral
1535,2023-08-20,UY,paid
1536,2023-03-01,CL,paid
1537,2023-03-31,AR,paid
1538,2024-01-07,CL,referral
1539,2023-03-31,UY,organic
1540,2023-10-23,AR,paid
1541,2024-01-21,AR,organic
1542,2023-02-22,MX,organic
1543,2023-11-12,MX,organic
1544,2023-05-16,UY,paid
1545,2024-06-08,AR,organic
1546,2023-10-02,MX,organic
1547,2024-03-09,MX,organic
1548,2023-11-04,AR,organic
1549,2023-01-22,CL,paid
1550,2023-12-15,AR,other
1551,2024-06-01,AR,organic
1552,2023-11-29,AR,other
1553,2024-03-15,AR,referral
1554,2024-04-20,MX,paid
1555,2023-04-28,UY,paid
1556,2023-04-18,AR,referral
1557,2023-12-04,AR,organic
1558,2023-08-19,AR,paid
1559,2024-03-25,MX,paid
1560,2024-04-30,UY,paid
1561,2023-07-14,MX,referral
1562,2023-05-04,MX,organic
1563,2024-02-25,MX,paid
1564,2023-05-27,AR,paid
1565,2024-03-17,MX,organic
1566,2023-08-27,MX,organic
1567,2024-01-01,MX,paid
1568,2023-02-17,CL,referral
1569,2023-12-10,MX,paid
1570,2023-09-13,MX,referral
1571,2023-11-22,UY,paid
1572,2023-03-24,UY,organic
1573,2024-02-04,MX,organic
1574,2024-04-07,AR,organic
1575,2023-04-21,AR,organic
1576,2023-02-17,MX,organic
1577,2023-01-12,AR,referral
1578,2023-12-19,AR,referral
1579,2023-12-02,AR,organic
1580,2023-11-02,MX,organic
1581,2023-05-01,AR,organic
1582,2023-08-07,AR,paid
1583,2023-11-26,AR,organic
1584,2023-10-09,MX,organic
1585,2024-06-23,AR,other
1586,2023-03-09,AR,referral
1587,2024-01-14,MX,organic
1588,2023-08-15,MX,paid
1589,2023-08-29,AR,organic
1590,2024-01-25,MX,referral
1591,2024-01-13,AR,paid
1592,2024-06-25,MX,organic
1593,2023-03-05,AR,referral
1594,2023-02-21,AR,organic
1595,2024-01-29,MX,organic
1596,2023-11-18,MX,organic
1597,2023-05-27,AR,paid
1598,2023-02-09,AR,organic
1599,2023-02-12,CL,organic
1600,2024-04-26,MX,organic
1601,2023-04-06,AR,organic
1602,2023-06-26,MX,referral
1603,2023-04-27,AR,organic
1604,2023-07-15,AR,organic
1605,2023-02-04,AR,paid
1606,2023-10-20,AR,referral
1607,2023-02-03,AR,referral
1608,2024-03-06,AR,paid
1609,2023-05-02,AR,organic
1610,2023-10-30,AR,referral
1611,2024-04-18,AR,paid
1612,2023-12-23,AR,organic
1613,2023-10-26,MX,other
1614,2023-06-27,AR,organic
1615,2023-07-02,MX,other
1616,2024-01-02,AR,referral
1617,2024-06-27,AR,paid
1618,2023-12-29,MX,other
1619,2023-11-08,UY,referral
1620,2024-02-01,AR,organic
1621,2023-09-21,AR,paid
1622,2023-01-30,MX,organic
1623,2023-11-10,UY,organic
1624,2024-06-04,UY,referral
1625,2023-03-28,AR,organic
1626,2024-01-12,AR,organic
1627,2023-04-12,MX,paid
1628,2023-10-28,MX,referral
1629,2023-02-17,MX,organic
1630,2023-09-12,CL,organic
1631,2024-02-13,MX,organic
1632,2023-07-11,AR,paid
1633,2023-12-30,AR,organic
1634,2024-03-04,MX,paid
1635,2024-05-17,AR,organic
1636,2023-05-02,AR,organic
1637,2023-08-12,AR,other
1638,2023-03-17,AR,organic
1639,2024-06-26,AR,paid
1640,2024-05-17,CL,organic
1641,2023-10-30,AR,paid
1642,2024-03-27,AR,paid
1643,2023-10-21,AR,organic
1644,2023-12-10,AR,organic
1645,2023-02-13,UY,organic
1646,2024-02-13,CL,paid
1647,2023-03-04,AR,referral
1648,2024-03-19,MX,paid
1649,2024-02-26,AR,paid
1650,2024-01-21,UY,organic
1651,2023-01-18,AR,organic
1652,2023-06-13,AR,organic
1653,2023-05-20,MX,organic
1654,2023-07-19,CL,organic
1655,2023-02-13,AR,paid
1656,2024-05-23,MX,paid
1657,2023-11-06,AR,other
1658,2023-06-15,CL,organic
1659,2023-08-10,AR,paid
1660,2023-09-10,CL,referral
1661,2023-11-29,AR,paid
1662,2023-10-18,AR,organic
1663,2024-05-12,UY,organic
1664,2023-10-09,UY,organic
1665,2024-06-26,MX,organic
1666,2024-03-31,AR,referral
1667,2023-04-16,AR,organic
1668,2024-05-19,AR,organic
1669,2023-02-27,AR,referral
1670,2024-03-14,MX,referral
1671,2023-07-31,AR,paid
1672,2024-04-16,MX,paid
1673,2024-04-10,MX,organic
1674,2024-03-09,AR,organic
1675,2024-03-01,MX,organic
1676,2023-06-14,MX,paid
1677,2023-02-09,MX,other
1678,2023-08-14,AR,organic
1679,2023-03-27,MX,paid
1680,2024-01-14,AR,organic
1681,2023-07-10,AR,paid
1682,2024-06-15,MX,organic
1683,2023-12-19,MX,organic
1684,2024-03-17,AR,referral
1685,2023-03-07,MX,paid
1686,2024-04-07,UY,paid
1687,2024-05-14,AR,organic
1688,2023-10-04,CL,organic
1689,2023-12-01,MX,organic
1690,2024-02-18,MX,referral
1691,2023-03-28,AR,other
1692,2023-10-11,AR,paid
1693,2023-08-11,CL,organic
1694,2023-03-14,AR,referral
1695,2023-07-23,AR,paid
1696,2023-02-03,MX,paid
1697,2023-01-13,AR,organic
1698,2023-03-08,MX,referral
1699,2024-06-08,MX,paid
1700,2023-11-04,CL,referral
1701,2024-06-09,MX,referral
1702,2023-09-01,AR,organic
1703,2023-06-19,AR,referral
1704,2023-10-13,MX,referral
1705,2023-09-05,AR,organic
1706,2023-02-22,UY,organic
1707,2023-12-19,MX,organic
1708,2023-04-21,AR,paid
1709,2023-12-08,CL,organic
1710,2023-12-23,AR,paid
1711,2023-03-16,AR,organic
1712,2023-01-31,MX,referral
1713,2024-02-25,CL,organic
1714,2023-09-18,AR,organic
1715,2023-01-29,AR,paid
1716,2024-06-27,AR,paid
1717,2023-01-29,AR,organic
1718,2024-01-14,AR,organic
1719,2024-06-20,AR,organic
1720,2023-05-05,MX,referral
1721,2023-03-12,CL,referral
1722,2023-03-01,AR,paid
1723,2023-06-14,AR,referral
1724,2023-02-19,CL,referral
1725,2024-01-13,MX,organic
1726,2023-01-31,UY,other
1727,2023-10-15,AR,referral
1728,2024-06-28,AR,organic
1729,2024-03-13,AR,organic
1730,2023-12-06,MX,organic
1731,2023-06-15,AR,organic
1732,2023-12-10,MX,referral
1733,2023-10-24,AR,paid
1734,2023-08-28,AR,referral
1735,2023-03-06,MX,referral
1736,2024-04-22,AR,paid
1737,2023-09-12,MX,paid
1738,2023-04-08,AR,organic
1739,2023-07-23,AR,organic
1740,2023-08-21,AR,paid
1741,2024-03-19,AR,organic
1742,2024-02-02,AR,organic
1743,2024-02-20,MX,referral
1744,2023-01-06,CL,paid
1745,2023-08-22,AR,organic
1746,2023-10-01,AR,paid
1747,2023-01-10,UY,referral
1748,2023-05-18,AR,organic
1749,2024-02-15,AR,organic
1750,2023-03-09,AR,other
1751,2023-10-28,MX,organic
1752,2023-04-20,AR,organic
1753,2023-01-06,MX,paid
1754,2023-05-06,AR,referral
1755,2024-06-16,AR,organic
1756,2024-03-07,AR,organic
1757,2024-06-06,MX,organic
1758,2023-10-04,MX,other
1759,2023-02-24,AR,organic
1760,2023-11-03,AR,paid
1761,2023-09-15,MX,other
1762,2024-03-28,CL,organic
1763,2023-02-18,AR,other
1764,2023-10-04,MX,other
1765,2023-03-15,AR,referral
1766,2023-06-27,AR,organic
1767,2024-02-04,AR,paid
