transaction_id,payment_date,customer_id,subscription_id,plan_id,gross_amount,discount_amount,net_revenue,payment_method,transaction_status,billing_period_start,billing_period_end
299,2024-01-01,58,60,2,25.0,5.92,19.08,card,completed,2024-01-01,2024-01-31
300,2024-02-01,58,60,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
301,2024-03-01,58,60,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
302,2024-04-01,58,60,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
303,2024-05-01,58,60,2,25.0,1.64,23.36,wallet,completed,2024-05-01,2024-05-31
304,2024-06-01,58,60,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
305,2024-04-16,59,61,4,250.0,0.0,250.0,card,completed,2024-04-16,2025-04-15
306,2024-06-01,60,62,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
307,2024-02-01,61,63,3,40.0,0.0,40.0,wallet,completed,2024-02-01,2024-02-29
308,2024-03-01,61,63,3,40.0,6.3,33.7,card,completed,2024-03-01,2024-03-31
309,2024-04-01,61,63,3,40.0,0.0,40.0,wallet,completed,2024-04-01,2024-04-30
310,2024-05-01,61,63,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
311,2024-06-01,61,63,3,40.0,0.0,0.0,card,failed,2024-06-01,2024-06-30
312,2024-05-01,62,64,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
313,2024-06-01,62,64,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
314,2023-07-18,63,65,4,250.0,0.0,250.0,card,completed,2023-07-18,2024-07-17
315,2023-04-01,64,66,2,25.0,0.0,25.0,card,completed,2023-04-01,2023-04-30
316,2023-05-01,64,66,2,25.0,0.0,25.0,card,completed,2023-05-01,2023-05-31
317,2023-06-01,64,66,2,25.0,0.0,25.0,card,completed,2023-06-01,2023-06-30
318,2023-07-01,64,66,2,25.0,0.0,25.0,wallet,completed,2023-07-01,2023-07-31
319,2023-08-01,64,66,2,25.0,0.0,25.0,wallet,completed,2023-08-01,2023-08-31
320,2023-09-01,64,66,2,25.0,4.93,20.07,card,completed,2023-09-01,2023-09-30
321,2023-10-01,64,66,2,25.0,6.11,18.89,card,completed,2023-10-01,2023-10-31
322,2023-11-01,64,66,2,25.0,0.0,0.0,transfer,failed,2023-11-01,2023-11-30
323,2023-12-01,64,66,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
324,2024-01-01,64,66,2,25.0,4.47,20.53,wallet,completed,2024-01-01,2024-01-31
325,2024-02-01,64,66,2,25.0,1.89,23.11,transfer,completed,2024-02-01,2024-02-29
326,2024-03-01,64,66,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
327,2024-04-01,64,66,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
328,2024-05-01,64,66,2,25.0,4.53,20.47,card,completed,2024-05-01,2024-05-31
329,2024-06-01,64,66,2,25.0,3.87,21.13,card,completed,2024-06-01,2024-06-30
330,2023-08-26,65,67,4,250.0,0.0,250.0,card,completed,2023-08-26,2024-08-25
331,2024-02-01,66,68,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
332,2024-03-01,66,68,1,10.0,0.0,0.0,card,failed,2024-03-01,2024-03-31
333,2024-04-01,66,68,1,10.0,0.0,10.0,wallet,completed,2024-04-01,2024-04-30
334,2024-05-01,66,68,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
335,2024-06-01,66,68,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
336,2024-01-01,67,69,1,10.0,2.49,7.51,card,completed,2024-01-01,2024-01-31
337,2024-02-01,67,69,1,10.0,1.07,8.93,card,completed,2024-02-01,2024-02-29
338,2024-03-01,67,69,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
339,2024-04-01,67,69,1,10.0,0.0,0.0,card,failed,2024-04-01,2024-04-30
340,2024-05-01,67,69,1,10.0,0.59,9.41,card,completed,2024-05-01,2024-05-31
341,2024-06-01,67,69,1,10.0,0.0,0.0,card,failed,2024-06-01,2024-06-30
342,2024-02-01,68,70,3,40.0,0.0,40.0,card,completed,2024-02-01,2024-02-29
343,2024-03-01,68,70,3,40.0,0.0,40.0,card,completed,2024-03-01,2024-03-31
344,2024-04-01,68,70,3,40.0,9.9,30.1,card,completed,2024-04-01,2024-04-30
345,2024-05-01,68,70,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
346,2024-06-01,68,70,3,40.0,6.04,33.96,card,completed,2024-06-01,2024-06-30
347,2023-05-01,69,71,2,25.0,0.0,25.0,wallet,completed,2023-05-01,2023-05-31
348,2023-06-01,69,71,2,25.0,0.0,0.0,card,failed,2023-06-01,2023-06-30
349,2023-07-01,69,71,2,25.0,0.0,25.0,card,completed,2023-07-01,2023-07-31
350,2023-08-01,69,71,2,25.0,5.29,19.71,card,completed,2023-08-01,2023-08-31
351,2023-09-01,69,71,2,25.0,4.68,20.32,card,completed,2023-09-01,2023-09-30
352,2023-10-01,69,71,2,25.0,0.0,25.0,wallet,completed,2023-10-01,2023-10-31
353,2023-11-01,69,71,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
354,2023-12-01,69,71,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
355,2024-01-01,69,71,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
356,2024-02-01,69,71,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
357,2024-03-01,69,71,2,25.0,0.0,25.0,wallet,completed,2024-03-01,2024-03-31
358,2024-04-01,69,71,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
359,2024-05-01,69,71,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
360,2024-06-01,69,71,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
361,2024-03-01,70,72,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
362,2024-04-01,70,72,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
363,2024-05-01,70,72,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
364,2024-06-01,70,72,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
365,2023-09-01,71,73,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
366,2023-11-01,71,74,1,10.0,0.0,0.0,transfer,failed,2023-11-01,2023-11-30
367,2023-12-01,71,74,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
368,2024-01-01,71,74,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
369,2024-02-01,71,74,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
370,2024-03-01,71,74,1,10.0,0.52,9.48,card,completed,2024-03-01,2024-03-31
371,2024-04-01,71,74,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
372,2024-05-01,71,74,1,10.0,0.0,10.0,wallet,completed,2024-05-01,2024-05-31
373,2024-06-01,71,74,1,10.0,0.0,10.0,transfer,completed,2024-06-01,2024-06-30
374,2024-03-01,72,75,1,10.0,2.09,7.91,wallet,completed,2024-03-01,2024-03-31
375,2024-04-01,72,75,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
376,2024-05-01,72,75,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
377,2024-06-01,72,75,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
378,2023-11-01,73,76,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
379,2024-04-01,74,77,1,10.0,0.0,0.0,card,failed,2024-04-01,2024-04-30
380,2024-05-01,74,77,1,10.0,2.37,7.63,card,completed,2024-05-01,2024-05-31
381,2024-06-01,74,77,1,10.0,0.51,9.49,card,completed,2024-06-01,2024-06-30
382,2023-06-01,75,78,1,10.0,0.0,10.0,card,completed,2023-06-01,2023-06-30
383,2023-07-01,75,78,1,10.0,0.0,10.0,card,completed,2023-07-01,2023-07-31
384,2023-08-01,75,78,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
385,2023-09-01,75,78,1,10.0,0.0,10.0,wallet,completed,2023-09-01,2023-09-30
386,2023-10-01,75,78,1,10.0,0.71,9.29,card,completed,2023-10-01,2023-10-31
387,2023-11-01,75,78,1,10.0,1.87,8.13,card,completed,2023-11-01,2023-11-30
388,2023-12-01,75,78,1,10.0,0.0,10.0,wallet,completed,2023-12-01,2023-12-31
389,2024-01-01,75,78,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
390,2024-02-01,75,78,1,10.0,0.0,10.0,transfer,completed,2024-02-01,2024-02-29
391,2024-03-01,75,78,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
392,2024-04-01,75,78,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
393,2024-05-01,75,78,1,10.0,0.0,0.0,card,failed,2024-05-01,2024-05-31
394,2024-06-01,75,78,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
395,2024-05-01,76,79,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
396,2024-06-01,76,79,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
397,2024-01-01,77,80,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
398,2024-02-01,77,80,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
399,2024-03-01,77,80,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
400,2024-04-01,77,80,1,10.0,1.46,8.54,transfer,completed,2024-04-01,2024-04-30
401,2024-05-01,77,80,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
402,2024-06-01,77,80,1,10.0,0.0,10.0,transfer,completed,2024-06-01,2024-06-30
403,2023-04-01,78,81,2,25.0,0.0,25.0,card,completed,2023-04-01,2023-04-30
404,2023-05-01,78,81,2,25.0,0.0,25.0,card,completed,2023-05-01,2023-05-31
405,2023-06-01,78,81,2,25.0,0.0,25.0,transfer,completed,2023-06-01,2023-06-30
406,2023-07-01,78,81,2,25.0,0.0,0.0,wallet,failed,2023-07-01,2023-07-31
407,2023-08-01,78,81,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
408,2023-09-01,78,81,2,25.0,4.67,20.33,card,completed,2023-09-01,2023-09-30
409,2023-10-01,78,81,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
410,2023-11-01,78,81,2,25.0,1.67,23.33,card,completed,2023-11-01,2023-11-30
411,2023-12-01,78,81,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
412,2024-01-01,78,81,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
413,2024-02-01,78,81,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
414,2024-03-01,78,81,2,25.0,2.57,22.43,card,completed,2024-03-01,2024-03-31
415,2024-04-01,78,81,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
416,2024-05-01,78,81,2,25.0,0.0,25.0,wallet,completed,2024-05-01,2024-05-31
417,2024-06-01,78,81,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
418,2024-04-01,80,83,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
419,2024-05-01,80,83,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
420,2024-06-01,80,83,1,10.0,1.63,8.37,card,completed,2024-06-01,2024-06-30
421,2024-03-01,82,85,2,25.0,5.65,19.35,card,completed,2024-03-01,2024-03-31
422,2024-04-01,82,85,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
423,2024-05-01,82,85,2,25.0,0.0,25.0,transfer,completed,2024-05-01,2024-05-31
424,2024-06-01,82,85,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
425,2024-06-01,83,86,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
426,2023-08-01,84,87,1,10.0,0.0,10.0,wallet,completed,2023-08-01,2023-08-31
427,2023-09-01,84,87,1,10.0,0.8,9.2,card,completed,2023-09-01,2023-09-30
428,2023-10-01,84,87,1,10.0,0.0,0.0,wallet,failed,2023-10-01,2023-10-31
429,2023-04-01,85,88,1,10.0,0.0,0.0,card,failed,2023-04-01,2023-04-30
430,2023-05-01,85,89,2,25.0,0.0,25.0,card,completed,2023-05-01,2023-05-31
431,2024-02-01,86,90,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
432,2024-03-01,86,90,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
433,2023-09-01,87,91,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
434,2023-10-01,87,91,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
435,2023-11-01,87,91,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
436,2023-12-01,87,91,1,10.0,0.77,9.23,card,completed,2023-12-01,2023-12-31
437,2024-01-01,87,91,1,10.0,2.42,7.58,card,completed,2024-01-01,2024-01-31
438,2024-02-01,87,91,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
439,2024-03-01,87,91,1,10.0,0.0,10.0,wallet,completed,2024-03-01,2024-03-31
440,2024-04-01,87,91,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
441,2024-05-01,87,91,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
442,2024-06-01,87,91,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
443,2023-10-01,88,92,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
444,2023-11-01,88,92,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
445,2023-12-01,88,92,1,10.0,2.38,7.62,card,completed,2023-12-01,2023-12-31
446,2024-01-01,88,92,1,10.0,0.98,9.02,card,completed,2024-01-01,2024-01-31
447,2024-02-01,88,92,1,10.0,0.0,10.0,wallet,completed,2024-02-01,2024-02-29
448,2024-03-01,88,92,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
449,2024-04-01,88,92,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
450,2024-05-01,88,92,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
451,2024-06-01,88,92,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
452,2023-06-01,89,93,1,10.0,0.0,10.0,card,completed,2023-06-01,2023-06-30
453,2023-07-01,89,93,1,10.0,0.0,10.0,card,completed,2023-07-01,2023-07-31
454,2023-08-01,89,93,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
455,2023-09-01,89,93,1,10.0,0.0,10.0,wallet,completed,2023-09-01,2023-09-30
456,2023-10-01,89,93,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
457,2023-11-01,89,93,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
458,2023-12-01,89,93,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
459,2024-01-01,89,93,1,10.0,0.86,9.14,transfer,completed,2024-01-01,2024-01-31
460,2024-02-01,89,93,1,10.0,1.5,8.5,card,completed,2024-02-01,2024-02-29
461,2023-09-01,90,94,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
462,2023-10-01,90,94,1,10.0,1.45,8.55,card,completed,2023-10-01,2023-10-31
463,2023-11-01,90,94,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
464,2023-12-01,90,94,1,10.0,2.03,7.97,card,completed,2023-12-01,2023-12-31
465,2024-01-01,90,94,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
466,2024-02-01,90,94,1,10.0,0.72,9.28,card,completed,2024-02-01,2024-02-29
467,2024-03-01,90,94,1,10.0,0.0,10.0,wallet,completed,2024-03-01,2024-03-31
468,2024-04-01,90,94,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
469,2023-04-01,91,95,1,10.0,0.0,10.0,wallet,completed,2023-04-01,2023-04-30
470,2023-05-01,91,95,1,10.0,0.0,10.0,card,completed,2023-05-01,2023-05-31
471,2023-06-01,91,95,1,10.0,0.0,10.0,card,completed,2023-06-01,2023-06-30
472,2023-07-01,91,95,1,10.0,0.0,10.0,card,completed,2023-07-01,2023-07-31
473,2023-08-01,91,95,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
474,2023-09-01,91,95,1,10.0,0.0,10.0,wallet,completed,2023-09-01,2023-09-30
475,2023-10-01,91,95,1,10.0,0.0,10.0,wallet,completed,2023-10-01,2023-10-31
476,2023-11-01,91,95,1,10.0,1.16,8.84,wallet,completed,2023-11-01,2023-11-30
477,2023-12-01,91,95,1,10.0,0.0,10.0,wallet,completed,2023-12-01,2023-12-31
478,2024-01-01,91,95,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
479,2024-02-01,91,95,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
480,2023-10-01,92,96,2,25.0,3.5,21.5,card,completed,2023-10-01,2023-10-31
481,2023-11-01,92,96,2,25.0,3.7,21.3,card,completed,2023-11-01,2023-11-30
482,2023-12-01,92,96,2,25.0,0.0,25.0,transfer,completed,2023-12-01,2023-12-31
483,2024-01-01,92,96,2,25.0,6.03,18.97,transfer,completed,2024-01-01,2024-01-31
484,2024-02-01,92,96,2,25.0,0.0,25.0,wallet,completed,2024-02-01,2024-02-29
485,2024-03-01,92,96,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
486,2024-04-01,92,96,2,25.0,0.0,25.0,transfer,completed,2024-04-01,2024-04-30
487,2024-05-01,92,96,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
488,2024-06-01,92,96,2,25.0,4.14,20.86,card,completed,2024-06-01,2024-06-30
489,2023-04-01,93,97,2,25.0,0.0,25.0,card,completed,2023-04-01,2023-04-30
490,2023-11-01,94,98,1,10.0,1.73,8.27,card,completed,2023-11-01,2023-11-30
491,2023-12-01,94,98,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
492,2023-07-01,95,99,1,10.0,0.0,10.0,transfer,completed,2023-07-01,2023-07-31
493,2023-08-01,95,99,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
494,2023-09-01,95,99,1,10.0,0.0,10.0,wallet,completed,2023-09-01,2023-09-30
495,2023-10-01,95,99,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
496,2023-11-01,95,99,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
497,2023-12-01,95,99,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
498,2024-01-01,95,99,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
499,2024-02-01,95,99,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
500,2024-02-01,96,100,3,40.0,8.57,31.43,card,completed,2024-02-01,2024-02-29
501,2024-03-01,96,100,3,40.0,0.0,40.0,wallet,completed,2024-03-01,2024-03-31
502,2024-04-01,96,100,3,40.0,0.0,40.0,wallet,completed,2024-04-01,2024-04-30
503,2024-05-01,96,100,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
504,2024-06-01,96,100,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
505,2023-11-01,97,101,3,40.0,0.0,40.0,card,completed,2023-11-01,2023-11-30
506,2023-12-01,97,101,3,40.0,6.31,33.69,card,completed,2023-12-01,2023-12-31
507,2024-01-01,97,101,3,40.0,0.0,40.0,card,completed,2024-01-01,2024-01-31
508,2024-02-01,97,101,3,40.0,2.4,37.6,card,completed,2024-02-01,2024-02-29
509,2024-03-01,97,101,3,40.0,0.0,40.0,card,completed,2024-03-01,2024-03-31
510,2024-04-01,97,101,3,40.0,0.0,40.0,card,completed,2024-04-01,2024-04-30
511,2024-05-01,97,101,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
512,2024-06-01,97,101,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
513,2023-05-08,99,103,4,250.0,0.0,250.0,card,completed,2023-05-08,2024-05-07
514,2024-05-08,99,103,4,250.0,0.0,250.0,card,completed,2024-05-08,2025-05-07
515,2024-04-01,100,104,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
516,2024-05-01,100,104,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
517,2024-06-01,100,104,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
518,2023-06-01,101,105,1,10.0,0.0,10.0,card,completed,2023-06-01,2023-06-30
519,2023-07-01,101,105,1,10.0,0.0,10.0,card,completed,2023-07-01,2023-07-31
520,2024-04-01,102,106,3,40.0,0.0,40.0,wallet,completed,2024-04-01,2024-04-30
521,2024-05-01,102,106,3,40.0,0.0,40.0,transfer,completed,2024-05-01,2024-05-31
522,2024-06-01,102,106,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
523,2024-04-01,103,107,2,25.0,0.0,25.0,wallet,completed,2024-04-01,2024-04-30
524,2024-05-01,103,107,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
525,2024-06-01,103,107,2,25.0,0.0,25.0,transfer,completed,2024-06-01,2024-06-30
526,2024-05-01,104,108,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
527,2024-06-01,104,108,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
528,2023-06-19,105,109,4,250.0,0.0,250.0,transfer,completed,2023-06-19,2024-06-18
529,2024-06-19,105,109,4,250.0,0.0,250.0,card,completed,2024-06-19,2025-06-18
530,2023-09-01,106,110,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
531,2023-10-01,106,110,1,10.0,1.47,8.53,card,completed,2023-10-01,2023-10-31
532,2023-11-01,106,110,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
533,2023-12-01,106,110,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
534,2024-01-01,106,110,1,10.0,2.06,7.94,transfer,completed,2024-01-01,2024-01-31
535,2024-02-01,106,110,1,10.0,0.73,9.27,card,completed,2024-02-01,2024-02-29
536,2024-03-01,106,110,1,10.0,1.64,8.36,wallet,completed,2024-03-01,2024-03-31
537,2024-04-01,106,110,1,10.0,2.28,7.72,card,completed,2024-04-01,2024-04-30
538,2024-05-01,106,110,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
539,2024-06-01,106,110,1,10.0,0.0,10.0,wallet,completed,2024-06-01,2024-06-30
540,2023-02-01,107,111,1,10.0,0.75,9.25,card,completed,2023-02-01,2023-02-28
541,2023-03-01,107,111,1,10.0,0.0,10.0,card,completed,2023-03-01,2023-03-31
542,2023-05-23,108,112,4,250.0,0.0,250.0,card,completed,2023-05-23,2024-05-22
543,2023-05-01,109,113,3,40.0,0.0,40.0,card,completed,2023-05-01,2023-05-31
544,2023-06-01,109,113,3,40.0,0.0,40.0,card,completed,2023-06-01,2023-06-30
545,2023-07-01,109,113,3,40.0,0.0,40.0,card,completed,2023-07-01,2023-07-31
546,2023-08-01,109,113,3,40.0,0.0,40.0,card,completed,2023-08-01,2023-08-31
547,2023-09-01,109,113,3,40.0,0.0,40.0,wallet,completed,2023-09-01,2023-09-30
548,2023-10-01,109,113,3,40.0,0.0,0.0,wallet,failed,2023-10-01,2023-10-31
549,2023-11-01,109,113,3,40.0,0.0,40.0,card,completed,2023-11-01,2023-11-30
550,2023-12-01,109,113,3,40.0,0.0,40.0,card,completed,2023-12-01,2023-12-31
551,2024-01-01,109,113,3,40.0,0.0,40.0,wallet,completed,2024-01-01,2024-01-31
552,2024-02-01,109,113,3,40.0,0.0,40.0,wallet,completed,2024-02-01,2024-02-29
553,2024-03-01,109,113,3,40.0,0.0,40.0,card,completed,2024-03-01,2024-03-31
554,2024-04-01,109,113,3,40.0,0.0,40.0,card,completed,2024-04-01,2024-04-30
555,2024-05-01,109,113,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
556,2024-06-01,109,113,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
557,2023-08-01,110,114,1,10.0,0.0,10.0,wallet,completed,2023-08-01,2023-08-31
558,2023-09-01,110,114,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
559,2024-03-01,111,115,1,10.0,2.35,7.65,card,completed,2024-03-01,2024-03-31
560,2024-04-01,111,115,1,10.0,0.0,10.0,transfer,completed,2024-04-01,2024-04-30
561,2024-05-01,111,115,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
562,2024-06-01,111,115,1,10.0,0.0,10.0,transfer,completed,2024-06-01,2024-06-30
563,2023-11-03,113,117,4,250.0,33.34,216.66,card,completed,2023-11-03,2024-11-02
564,2023-06-01,114,118,3,40.0,0.0,40.0,card,completed,2023-06-01,2023-06-30
565,2023-07-01,114,118,3,40.0,0.0,40.0,wallet,completed,2023-07-01,2023-07-31
566,2023-08-01,114,118,3,40.0,0.0,40.0,card,completed,2023-08-01,2023-08-31
567,2023-09-01,114,118,3,40.0,0.0,40.0,card,completed,2023-09-01,2023-09-30
568,2023-10-01,114,118,3,40.0,7.79,32.21,wallet,completed,2023-10-01,2023-10-31
569,2023-11-01,114,118,3,40.0,0.0,40.0,card,completed,2023-11-01,2023-11-30
570,2023-12-01,114,118,3,40.0,0.0,40.0,card,completed,2023-12-01,2023-12-31
571,2024-01-01,114,118,3,40.0,0.0,40.0,transfer,completed,2024-01-01,2024-01-31
572,2024-02-01,114,118,3,40.0,0.0,40.0,card,completed,2024-02-01,2024-02-29
573,2024-03-01,114,118,3,40.0,0.0,40.0,transfer,completed,2024-03-01,2024-03-31
574,2024-04-01,114,118,3,40.0,0.0,40.0,card,completed,2024-04-01,2024-04-30
575,2024-05-01,114,118,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
576,2024-06-01,114,118,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
577,2024-01-01,115,119,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
578,2024-02-01,115,119,1,10.0,0.0,0.0,wallet,failed,2024-02-01,2024-02-29
579,2024-03-01,115,119,1,10.0,2.07,7.93,card,completed,2024-03-01,2024-03-31
580,2024-04-01,115,119,1,10.0,1.8,8.2,card,completed,2024-04-01,2024-04-30
581,2024-05-01,115,119,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
582,2024-06-01,115,119,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
583,2023-07-11,116,120,4,250.0,0.0,250.0,card,completed,2023-07-11,2024-07-10
584,2023-02-01,117,121,1,10.0,0.0,10.0,card,completed,2023-02-01,2023-02-28
585,2023-03-01,117,121,1,10.0,0.0,10.0,card,completed,2023-03-01,2023-03-31
586,2023-04-01,117,121,1,10.0,0.0,10.0,wallet,completed,2023-04-01,2023-04-30
587,2023-05-01,117,121,1,10.0,0.62,9.38,wallet,completed,2023-05-01,2023-05-31
588,2023-06-01,117,121,1,10.0,0.0,10.0,card,completed,2023-06-01,2023-06-30
589,2023-07-01,117,121,1,10.0,0.0,10.0,card,completed,2023-07-01,2023-07-31
590,2023-08-01,117,121,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
591,2023-09-01,117,121,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
592,2023-10-01,117,121,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
593,2023-11-01,117,121,1,10.0,0.94,9.06,wallet,completed,2023-11-01,2023-11-30
594,2023-12-01,117,121,1,10.0,0.0,10.0,wallet,completed,2023-12-01,2023-12-31
595,2024-01-01,117,121,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
596,2023-03-01,118,122,1,10.0,0.0,10.0,wallet,completed,2023-03-01,2023-03-31
597,2023-04-01,118,122,1,10.0,0.0,10.0,card,completed,2023-04-01,2023-04-30
